semester,course_id,course_code,memo,name,chinese_name,limit,reg_num,time,credit,hours,lecturer, type,type,summary
1111.0,161052.0,GECE00123,政治大學學術合作課程，為維持教學品質，限制修課人數。同步遠距課程。上課時間16:10~18:00,"Humanities, Arts and Digital Communication
Optional Liberal EducationDAHA",數位傳播與人文藝術,30,12,M789-YT301[YM],2.0,2.0,黃葳威,,3,
1111.0,161053.0,GECE00130,,"Readings of Selected Chinese Literature
Chinese LiteratureGECDAHA",歷代文選,35,35,M12-YT205[YM],2.0,2.0,賈元圓,,3,
1111.0,161054.0,GECE00130,,"Readings of Selected Chinese Literature
Chinese LiteratureGECDAHA",歷代文選,30,19,M34-YT205[YM],2.0,2.0,賈元圓,,3,
1111.0,161055.0,GECE00174,,"An Economic Analysis of Social Development
FCQRSociety and EconomyGECL",社會發展的經濟分析,0,38,M56-YX201[YM],2.0,2.0,曾憲政,,3,
1111.0,161056.0,GECE00167,,"Selected Classical Love Poetry
Chinese LiteratureGECDAHA",古典情詩選讀,20,10,M56-YX202[YM],2.0,2.0,王小滕,,3,
1111.0,161057.0,GECE00089,本課程為線上課程，為維持教學品質，限制修課人數。,"Logic
FCCTPhilosophy and MindGEC",邏輯學,42,46,T56-YT206[YM],2.0,2.0,劉吉宴,,3,
1111.0,161058.0,GECE00191,,"Introduction to Korean History and Culture
History and CivilizationsGECDASC",韓國歷史與文化導論,32,32,T56-YX503[YM],2.0,2.0,沈明珠,,3,
1111.0,161059.0,GECE00177,,"Literacy and Competence for Future Leaders
FCOMScience, Technology and SocietyGECL",未來科技領導人的素養與思維,20,10,F34-YX202[YM],2.0,2.0,洪紹洋、徐詩偉、洪靖,,3,
1111.0,161060.0,GECE00106,,"Introduction to Mass Communication
Optional Liberal EducationGECLDASC",大眾傳播概論,30,11,F34-YT104[YM],2.0,2.0,彭懷恩,,3,
1111.0,161061.0,GECE00177,,"Literacy and Competence for Future Leaders
FCOMScience, Technology and SocietyGECL",未來科技領導人的素養與思維,20,19,F56-YX202[YM],2.0,2.0,洪靖、洪紹洋、徐詩偉,,3,
1111.0,161062.0,GECE00189,,"A Critical Understanding of Management
Optional Liberal EducationFCOMGECL",翻轉管理學,30,29,F34-YX503[YM],2.0,2.0,徐詩偉,,3,
1111.0,161063.0,GECE00121,,"Political Science
Optional Liberal EducationGECDACE",政治學,30,31,F56-YT104[YM],2.0,2.0,彭懷恩,,3,
1111.0,161064.0,GECE00189,,"A Critical Understanding of Management
Optional Liberal EducationFCOMGECL",翻轉管理學,31,31,F56-YX503[YM],2.0,2.0,徐詩偉,,3,
1111.0,161065.0,GECE00166,1.陽明交大、政治大學、北藝大學三校教務學術合作博雅教育課程。2.第1週~15週為線上網路直播授課。第16週、第17週採實體課程於國立臺北藝術大學。,"Theories and Practice of Music, Dance and Art Therapies: Perspectives of Art Education and Brain Science
Optional Liberal EducationGECLDASC",音樂、舞蹈與藝術治療之理論與實作：藝術教育與腦科學之觀點,50,43,F56-YT305[YM],2.0,2.0,蔡淩蕙、謝仁俊、楊佩榮,,3,
1111.0,161066.0,GECE00177,,"Literacy and Competence for Future Leaders
FCOMScience, Technology and SocietyGECL",未來科技領導人的素養與思維,20,20,F78-YX202[YM],2.0,2.0,徐詩偉、洪紹洋、洪靖,,3,
1111.0,161067.0,GECE00187,,"General Knowledge of Safety Health
GECLDAST",安全衛生通識教育,30,42,W78-YT104[YM],2.0,2.0,張榮偉、高偉峯、吳威德,,2,
1111.0,161069.0,GECE00125,限醫學系，計入核心領域課程學分(個人、社會與文化領域)，每學期將由系統帶入修課學生，請勿隨意退課。,"General Psychology
Optional Liberal EducationGECDASC",普通心理學,85,79,T34-YT305[YM],2.0,2.0,張立鴻,,3,
1111.0,161070.0,GECE00125,限物治二、護理一、藥學一，計入核心領域課程學分(個人、社會與文化領域)，每學期將由系統帶入修課學生(依初選第三階段時在籍學生帶入)，請勿隨意退課。,"General Psychology
Optional Liberal EducationGECDASC",普通心理學,0,109,T56-YX216[YM],2.0,2.0,程千芳,,3,
1111.0,161071.0,GECE00190,,"Taiwan’s International Relations and Historic Events
Optional Liberal EducationGECLDASC",從臺海實例看國際關係,35,50,W9a-A204[GF],2.0,2.0,王惠民,,3,
1111.0,161072.0,GECE00133,陽明校區110學年學制學生不列計核心、語言與溝通學分,"French(I)
Optional Liberal EducationLCLS",法文(一),30,31,M78-YX503[YM],2.0,2.0,張玉蕙,,3,
1111.0,161073.0,GECE00134,陽明校區110學年學制學生不列計核心、語言與溝通學分,"French (Ⅱ)
Optional Liberal EducationLCLS",法文(二),30,3,M9a-YX503[YM],2.0,2.0,張玉蕙,,5,
1111.0,161074.0,GECE00099,陽明校區110學年學制學生不列計核心、語言與溝通學分,"Basic Japanese (I)
Optional Liberal EducationLCLS",初級日文(一),30,30,R12-YX503[YM],2.0,2.0,詹兆雯,,5,
1111.0,161075.0,GECE00100,陽明校區110學年學制學生不列計核心、語言與溝通學分,"Basic Japanese (III)
Optional Liberal EducationLCLS",初級日文(三),28,16,T9a-YT103[YM],2.0,2.0,詹兆雯,,5,
1111.0,161076.0,GECE00213,陽明校區110學年學制學生不列計核心、語言與溝通學分,"Korean Language and culture (I)
Optional Liberal EducationLCLS",韓語和韓國文化(一),30,26,T34-YX503[YM],2.0,2.0,沈明珠,,5,
1111.0,161077.0,GECE00112,陽明校區110學年學制學生不列計核心、語言與溝通學分,"German (I)
Optional Liberal EducationLCLS",德文(一),40,37,W78-YT206[YM],2.0,2.0,唐岱霞,,5,
1111.0,161078.0,GECE00114,陽明校區110學年學制學生不列計核心、語言與溝通學分,"German (II)
Optional Liberal EducationLCLS",德文(二),20,10,F78-YT103[YM],2.0,2.0,唐岱霞,,5,
1111.0,161079.0,GECE00200,1.中央研究院中國文哲研究所陳瑋芬研究員主持授課。 2.1111學期為因應疫情採行線上教學。 3.隔週上課，每次上課兩小時。 4.有修課意願同學，請務必盡早填寫以下表單： https://forms.gle/EEQbTvzJjW3qMeGW7,"The guidance of career planning by academic masters： Traveler and Traveling Text across Western Europe and East Asia in the late 19th and early 20th Century
Optional Liberal EducationGECLDASC",巨人的肩膀：近代人文行旅,10,9,R56-,1.0,1.0,陳瑋芬,,3,
1111.0,161080.0,GECE00201,1.中央研究院中國文哲研究所周大興研究員主持授課。 2.1111學期因應疫情採行線上教學。 3.隔週上課，每次上課兩小時。 4.有修課意願同學，請務必盡早填寫以下表單： https://forms.gle/EEQbTvzJjW3qMeGW7,"The guidance of career planning by academic masters： I Ching and Xuan Xue
Optional Liberal EducationGECDAHA",巨人的肩膀：易經與玄學,10,10,R78-,1.0,1.0,周大興,,3,
1111.0,161082.0,GECE00203,1.中央研究院民族學研究所余安邦副研究員主持授課。 2.1111學期因應疫情採行線上教學。 3.隔週上課，每次上課兩小時。 4.有修課意願同學，請務必盡早填寫以下表單： https://forms.gle/EEQbTvzJjW3qMeGW7,"The guidance of career planning by academic masters： Existential psychology and film (I)
Optional Liberal EducationGECLDAHA",巨人的肩膀：存在心理學與電影 (I),10,9,R78-,1.0,1.0,余安邦,,3,
1111.0,161083.0,GECE00195,1.中央研究院歷史語言研究所陳熙遠研究員主持授課。 2.1111學期因應疫情採行線上教學。 3.隔週上課，每次上課兩小時。 4.有修課意願同學，請務必盡早填寫以下表單： https://forms.gle/EEQbTvzJjW3qMeGW7,"The guidance of career planning by academic masters：Ganghood in the Archives
Optional Liberal EducationGECLDASC",巨人的肩膀：檔案裡的江湖,10,9,R78-,1.0,1.0,陳熙遠,,3,
1111.0,161084.0,GECE00204,1.中央研究院法律學研究所王鵬翔副研究員主持授課。 2.1111學期因應疫情採行線上教學。 3.隔週上課，每次上課兩小時。 4.有修課意願同學，請務必盡早填寫以下表單： https://forms.gle/EEQbTvzJjW3qMeGW7,"The guidance of career planning by academic masters： Causal Dialectics
Optional Liberal EducationFCCTGECL",巨人的肩膀：因果論辯,10,10,R56-,1.0,1.0,王鵬翔,,3,
1111.0,161085.0,GECE00036,1.中央研究院民族學研究所劉紹華研究員主持授課。 2.1111學期因應疫情採行線上教學。 3.隔週上課，每次上課兩小時。 4.有修課意願同學，請務必盡早填寫以下表單： https://forms.gle/EEQbTvzJjW3qMeGW7,"The guidance of career planning by academic masters：Encounters between Anthropology and Medicine: Moral Matters
Optional Liberal EducationGECLDAST",巨人的肩膀：人類學與醫學的相遇：道德的重量,10,10,R56-,1.0,1.0,劉紹華,,3,
1111.0,161086.0,GECE00020,1.中央研究院社會學研究所楊文山研究員主持授課。 2.1111學期因應疫情採行線上教學。 3.隔週上課，每次上課兩小時。 4.有修課意願同學，請務必盡早填寫以下表單： https://forms.gle/EEQbTvzJjW3qMeGW7,"The guidance of career planning by academic masters：Social Inequality
Optional Liberal EducationGECLDASC",巨人的肩膀：社會不平等,10,9,R78-,1.0,1.0,楊文山,,3,
1111.0,161087.0,GECE00212,1.中央研究院中國文哲研究所楊小濱研究員主持授課。 2.1111學期因應疫情採行線上教學。 3.隔週上課，每次上課兩小時。 4.有修課意願同學，請務必盡早填寫以下表單： https://forms.gle/EEQbTvzJjW3qMeGW7,"The guidance of career planning b academic masters： Reading Modern Taiwan Poetry
Optional Liberal EducationGECLDAHA",巨人的肩膀：臺灣現代詩賞析,10,7,R56-,1.0,1.0,楊小濱,,3,
1111.0,161088.0,GECE00199,1.中央研究院中國文哲研究所陳相因副研究員主持授課。 2.1111學期因應疫情採行線上教學。 3.隔週上課，每次上課兩小時。 4.有修課意願同學，請務必盡早填寫以下表單： https://forms.gle/EEQbTvzJjW3qMeGW7,"The guidance of career planning by academic masters： Akira Kurosawa and Masters of Russian Literature
Optional Liberal EducationGECLDAHA",巨人的肩膀：黑澤明與俄國文學大師,10,5,R56-,1.0,1.0,陳相因,,3,
1111.0,161089.0,GECE00028,1.中央研究院歷史語言研究所李尚仁研究員主持授課。 2.1111學期因應疫情採行線上教學。 3.隔週上課，每次上課兩小時。 4.有修課意願同學，請務必盡早填寫以下表單： https://forms.gle/EEQbTvzJjW3qMeGW7,"The guidance of career planning by academic masters：Epidemic and Society
Optional Liberal EducationGECLDAST",巨人的肩膀：疫病與社會,10,9,R78-,1.0,1.0,李尚仁,,3,
1111.0,161090.0,GECE00196,1.中央研究院近代史研究所張哲嘉副研究員主持授課。 2.1111學期因應疫情採行線上教學。 3.隔週上課，每次上課兩小時。 4.有修課意願同學，請務必盡早填寫以下表單： https://forms.gle/EEQbTvzJjW3qMeGW7,"The guidance of career planning by academic masters： Historical Maps and the History of Maps
Optional Liberal EducationGECDASC",巨人的肩膀：歷史的地圖與地圖的歷史,10,8,R78-,1.0,1.0,張哲嘉,,3,
1111.0,161091.0,GECE00037,1.中央研究院中國文哲研究所王道還助理研究員主持授課。 2.1111學期因應疫情採行線上教學。 3.隔週上課，每次上課兩小時。 4.有修課意願同學，請務必盡早填寫以下表單： https://forms.gle/EEQbTvzJjW3qMeGW7,"The guidance of career planning by academic masters：Critical Reading of Guns, Germs, and Steel
Optional Liberal EducationGECLDAST",巨人的肩膀：精讀《槍砲、病菌、與鋼鐵》,10,8,R56-,1.0,1.0,王道還,,3,
1111.0,161092.0,GECE00194,[English Medium Course] 初選限物治一，全英語授課，為維持教學品質，限制修課人數。,"BBC 6-minute English: Environmental Issues
LCLEEnglish LiteratureENG",BBC 6 分鐘英文：環境議題,30,30,T12-YT103[YM],2.0,2.0,林志瑋,,5,
1111.0,161093.0,GECE00157,[English Medium Course] 初選限醫放一，全英語授課，為維持教學品質，限制修課人數。,"English in Arts
LCLEEnglish LiteratureENG",藝術英文,31,31,T34-YX201[YM],2.0,2.0,吳哲硯,,5,
1111.0,161094.0,GECE00155,初選限醫技一、護理一、醫工一，全英語授課，為維持教學品質，限制修課人數。,"English Speaking practice: English Public Speaking and Presentation
LCLEEnglish Literature",英語口說訓練：演講與簡報,32,32,W12-YT204[YM],2.0,2.0,何彥如,,5,
1111.0,161095.0,GECE00154,[English Medium Course] 初選限醫技一、護理一、醫工一，全英語授課，為維持教學品質，限制修課人數。,"English Composition
LCLEEnglish LiteratureENG",英文短文寫作,32,36,W12-YX201[YM],2.0,2.0,嚴偉哲,,5,
1111.0,161096.0,GECE00194,[English Medium Course] 初選限醫技一、護理一、醫工一，全英語授課，為維持教學品質，限制修課人數。,"BBC 6-minute English: Environmental Issues
LCLEEnglish LiteratureENG",BBC 6 分鐘英文：環境議題,32,31,W12-YT103[YM],2.0,2.0,林志瑋,,5,
1111.0,161097.0,GECE00152,[English Medium Course] 初選限醫學一、醫學系醫師科學家組一，全英語授課，為維持教學品質，限制修課人數。,"Cross-Cultural Communication in English
LCLEEnglish LiteratureENG",英文跨文化溝通,30,30,R12-YT204[YM],2.0,2.0,何彥如,,5,
1111.0,161098.0,GECE00151,[English Medium Course] 初選限醫學一、醫學系醫師科學家組一，全英語授課，為維持教學品質，限制修課人數。,"Reading and Debating Themes in English and World Literature
LCLEEnglish LiteratureENG",英文和世界文學中的主題閱讀與辯論,30,32,R12-YX201[YM],2.0,2.0,程曉杰,,5,
1111.0,161099.0,GECE00153,[English Medium Course] 初選限藥學一，全英文授課，為維持教學品質，限制修課人數。,"Essay Writing
LCLEEnglish LiteratureENG",英文寫作,25,24,R34-YX201[YM],2.0,2.0,程曉杰,,5,
1111.0,161100.0,GECE00194,[English Medium Course] 初選限牙醫一，全英語授課，為維持教學品質，限制修課人數。,"BBC 6-minute English: Environmental Issues
LCLEEnglish LiteratureENG",BBC 6 分鐘英文：環境議題,25,25,F12-YT103[YM],2.0,2.0,林志瑋,,5,
1111.0,161101.0,GECE00155,[English Medium Course] 初選限生科一、不分系一，全英語授課，為維持教學品質，限制修課人數。,"English Speaking practice: English Public Speaking and Presentation
LCLEEnglish LiteratureENG",英語口說訓練：演講與簡報,25,14,F34-YT204[YM],2.0,2.0,何彥如,,5,
1111.0,161102.0,GECE00194,[English Medium Course] 初選限生科一、不分系一，全英語授課，為維持教學品質，限制修課人數。,"BBC 6-minute English: Environmental Issues
LCLEEnglish LiteratureENG",BBC 6 分鐘英文：環境議題,27,29,F34-YT103[YM],2.0,2.0,林志瑋,,5,
1111.0,561000.0,GECG00019,,"Chinese Literature-Shin Ching
Optional Liberal EducationGECDAHA",文學經典：詩經,50,50,M12-A509[GF],2.0,2.0,王月秀,,3,
1111.0,561001.0,GECG00035,,"Sociology
Society and EconomyGECDASC",社會學,40,40,M34-A503[GF],2.0,2.0,胡正光,,3,
1111.0,561002.0,GECG00050,,"Introduction to Music
Art and CulturesGECDAHA",音樂概論,42,45,M34-A102[GF],2.0,2.0,宋育任,,3,
1111.0,561003.0,GECG00006,,"International Political Economy
Society and EconomyGECLDASC",國際政治經濟學,40,43,M34-A204[GF],2.0,2.0,邱奕宏,,3,
1111.0,561004.0,GECG00025,,"Cultural Heritage of Japan
History and CivilizationsGECLDASC",日本文化論,50,56,M34-A205[GF],2.0,2.0,楊永良,,3,
1111.0,561005.0,GECG00047,「閱讀與寫作」包含寫作指導。,"Reading and Writing
Chinese LiteratureGECLDAHA",閱讀與寫作,30,16,M34-A509[GF],2.0,2.0,王月秀,,3,
1111.0,561006.0,GECG00043,「資訊行為」不接受修讀過「社會心理學」同學修讀。,"Human Information Behavior
Society and EconomyGECLDACE",資訊行為,45,43,M34-A401[GF],2.0,2.0,王美鴻,,3,
1111.0,561007.0,GECG00029,,"Socio-cultural history of France
History and CivilizationsGECLDASC",法國社會文化史,50,48,M34-F210[GF],2.0,2.0,邱德亮,,3,
1111.0,561008.0,GECG00052,「食品安全與生活」初選第一階段僅開放60人給交大校區同學選課；初選第二階段僅開放35人給陽明校區同學選課。陽明校區上課教室YT305、交大校區上課教室CS100。,"Food Safety and Life
Optional Liberal EducationGECLDLDAST",食品安全與生活,90,61,"M34-CS100[GF],M34-YT305[YM]",2.0,2.0,倪貴榮、陳美蓮,,3,
1111.0,561009.0,GECG00026,,"Japan Today
History and CivilizationsGECLDASC",日本現勢,50,54,M56-A205[GF],2.0,2.0,楊永良,,3,
1111.0,561010.0,GECG00049,,"Introduction to Music Theory
Art and CulturesGECDAHA",音樂理論導論,40,37,M56-A102[GF],2.0,2.0,洪億津,,3,
1111.0,561011.0,GECG00035,,"Sociology
Society and EconomyGECDASC",社會學,43,39,M56-A503[GF],2.0,2.0,胡正光,,3,
1111.0,561012.0,GECG00032,「生命科學」不接受生科系、奈米學系同學修讀。,"Life Science
GECDAST",生命科學,70,69,M56-A204[GF],2.0,2.0,陳文亮、李曉青,,3,
1111.0,561013.0,GECG00053,「政治學導論」 不接受已修過「政治學」同學修讀。,"Introduction to Political Science
Optional Liberal EducationGECDASC",政治學導論,40,40,M56-A401[GF],2.0,2.0,邱奕宏,,3,
1111.0,561014.0,GECG00021,,"Selected Reading on Russian Classical Literature
Art and CulturesGECDAHA",文學經典：俄國名著選讀,40,39,M78-A205[GF],2.0,2.0,陳仁姮,,3,
1111.0,561015.0,GECG00043,「資訊行為」不接受修讀過「社會心理學」同學修讀。,"Human Information Behavior
Society and EconomyGECLDACE",資訊行為,45,48,M78-A401[GF],2.0,2.0,王美鴻,,3,
1111.0,561016.0,GECG00034,,"Development Psychology
Philosophy and MindGECLDASC",發展心理學,50,28,M567-A103[GF],3.0,3.0,梁瓊惠,,3,
1111.0,561017.0,GECG00020,,"Selected Readings on Lu Xun
Art and CulturesGECDAHA",文學經典：魯迅作品選讀,40,42,T12-A509[GF],2.0,2.0,彭明偉,,3,
1111.0,561018.0,GECG00054,"「普通心理學」不接受修讀過「心理學」或「心理學概論」同學修讀2.選課系統預設核心社會,欲採計核心自然請至通識中心書面申請。[English Medium Course]","General Psychology
Philosophy and MindGECDASCENG",普通心理學,50,54,T34-A103[GF],2.0,2.0,梁瓊惠,,3,
1111.0,561019.0,GECG00005,,"A History of Taiwan Music
Optional Liberal EducationGECDAHA",台灣音樂史,45,45,T34-A102[GF],2.0,2.0,宋育任,,3,
